# t[s]	Prec [mm]
241470000	0.0000
241473600	0.0000
241477200	0.0000
241480800	0.0000
241484400	0.0000
241488000	0.0024
241491600	0.0002
241495200	0.0004
241498800	0.0006
241502400	0.0007
241506000	0.0007
241509600	0.0008
241513200	0.0009
241516800	0.0011
241520400	0.0020
241524000	0.0032
241527600	0.0047
241531200	0.0051
241534800	0.0058
241538400	0.0061
241542000	0.0064
241545600	0.0066
241549200	0.0068
241552800	0.0072
241556400	0.0073
241560000	0.0075
241563600	0.0077
241567200	0.0079
241570800	0.0082
241574400	0.0465
241578000	0.0016
241581600	0.0035
241585200	0.0059
241588800	0.0083
241592400	0.0104
241596000	0.0123
241599600	0.0127
241603200	0.0128
241606800	0.0128
241610400	0.0128
241614000	0.0128
241617600	0.0128
241621200	0.0128
241624800	0.0128
241628400	0.0128
241632000	0.0130
241635600	0.0153
241639200	0.0222
241642800	0.0274
241646400	0.0291
241650000	0.0295
241653600	0.0298
241657200	0.0300
241660800	0.0154
241664400	0.0028
241668000	0.0149
241671600	0.0463
241675200	0.0856
241678800	0.1174
241682400	0.1429
241686000	0.1445
241689600	0.1473
241693200	0.1541
241696800	0.1679
241700400	0.2062
241704000	0.2516
241707600	0.3058
241711200	0.3583
241714800	0.4126
241718400	0.4741
241722000	0.5461
241725600	0.6211
241729200	0.6773
241732800	0.7574
241736400	0.8283
241740000	0.8867
241743600	0.9354
241747200	0.0000
241750800	0.0000
241754400	0.0000
241758000	0.0000
241761600	0.0000
241765200	0.0000
241768800	0.0000
241772400	0.0000
241776000	0.0000
241779600	0.0000
241783200	0.0000
241786800	0.0000
241790400	0.0000
241794000	0.0000
241797600	0.0000
241801200	0.0000
241804800	0.0000
241808400	0.0000
241812000	0.0000
241815600	0.0000
241819200	0.0000
241822800	0.0000
241826400	0.0000
241830000	0.0000
241833600	0.0996
241837200	0.0000
241840800	0.0000
241844400	0.0000
241848000	0.0000
241851600	0.0000
241855200	0.0000
241858800	0.0000
241862400	0.0000
241866000	0.0000
241869600	0.0000
241873200	0.0000
241876800	0.0000
241880400	0.0000
241884000	0.0000
241887600	0.0000
241891200	0.0000
241894800	0.0000
241898400	0.0000
241902000	0.0000
241905600	0.0000
241909200	0.0000
241912800	0.0000
241916400	0.0004
241920000	0.0000
241923600	0.0000
241927200	0.0000
241930800	0.0000
241934400	0.0000
241938000	0.0000
241941600	0.0000
241945200	0.0000
241948800	0.0000
241952400	0.0000
241956000	0.0000
241959600	0.0000
241963200	0.0000
241966800	0.0000
241970400	0.0000
241974000	0.0000
241977600	0.0000
241981200	0.0000
241984800	0.0000
241988400	0.0000
241992000	0.0000
241995600	0.0000
241999200	0.0000
242002800	0.0000
242006400	0.9780
242010000	0.0033
242013600	0.0033
242017200	0.0033
242020800	0.0033
242024400	0.0033
242028000	0.0033
242031600	0.0033
242035200	0.0033
242038800	0.0067
242042400	0.0067
242046000	0.0067
242049600	0.0067
242053200	0.0100
242056800	0.0100
242060400	0.0100
242064000	0.0100
242067600	0.0100
242071200	0.0100
242074800	0.0134
242078400	0.0167
242082000	0.0335
242085600	0.0770
242089200	0.1675
242092800	0.0462
242096400	0.0087
242100000	0.0127
242103600	0.0196
242107200	0.0341
242110800	0.0606
242114400	0.1138
242118000	0.1652
242121600	0.2327
242125200	0.3245
242128800	0.4019
242132400	0.4302
242136000	0.4348
242139600	0.4348
242143200	0.4348
242146800	0.4348
242150400	0.4383
242154000	0.4851
242157600	0.5954
242161200	0.6866
242164800	0.7697
242168400	1.1844
242172000	1.4656
242175600	1.6856
242179200	0.1465
242182800	0.0118
242186400	0.0177
242190000	0.0228
242193600	0.0243
242197200	0.0243
242200800	0.0243
242204400	0.0243
242208000	0.0245
242211600	0.0248
242215200	0.0249
242218800	0.0250
242222400	0.0251
242226000	0.0252
242229600	0.0252
242233200	0.0252
242236800	0.0252
242240400	0.0252
242244000	0.0252
242247600	0.0253
242251200	0.0253
242254800	0.0255
242258400	0.0258
242262000	0.0268
242265600	0.0687
242269200	0.0140
242272800	0.0267
242276400	0.0337
242280000	0.0452
242283600	0.0626
242287200	0.0947
242290800	0.1069
242294400	0.1276
242298000	0.1507
242301600	0.1775
242305200	0.2198
242308800	0.2724
242312400	0.3268
242316000	0.3738
242319600	0.4069
242323200	0.4282
242326800	0.4452
242330400	0.4611
242334000	0.4651
242337600	0.4690
242341200	0.4727
242344800	0.4748
242348400	0.4758
242352000	0.0000
242355600	0.0000
242359200	0.0000
242362800	0.0000
242366400	0.0000
242370000	0.0000
242373600	0.0000
242377200	0.0000
242380800	0.0000
242384400	0.0000
242388000	0.0000
242391600	0.0000
242395200	0.0000
242398800	0.0000
242402400	0.0000
242406000	0.0000
242409600	0.0000
242413200	0.0000
242416800	0.0000
242420400	0.0000
242424000	0.0000
242427600	0.0000
242431200	0.0000
242434800	0.0000
242438400	0.1417
242442000	0.0000
242445600	0.0000
242449200	0.0000
242452800	0.0000
242456400	0.0000
242460000	0.0000
242463600	0.0000
242467200	0.0000
242470800	0.0005
242474400	0.0122
242478000	0.1135
242481600	0.3753
242485200	0.5660
242488800	0.6376
242492400	0.6546
242496000	0.6590
242499600	0.6617
242503200	0.7012
242506800	0.7473
242510400	0.8359
242514000	0.8833
242517600	0.9308
242521200	0.9793
242524800	0.2825
242528400	0.0140
242532000	0.0254
242535600	0.0365
242539200	0.0425
242542800	0.0465
242546400	0.0510
242550000	0.0529
242553600	0.0552
242557200	0.0578
242560800	0.0613
242564400	0.0679
242568000	0.0777
242571600	0.0890
242575200	0.1003
242578800	0.1123
242582400	0.1233
242586000	0.1325
242589600	0.1384
242593200	0.1416
242596800	0.1446
242600400	0.1475
242604000	0.1491
242607600	0.1504
242611200	0.1310
242614800	0.0022
242618400	0.0044
242622000	0.0065
242625600	0.0087
242629200	0.0112
242632800	0.0138
242636400	0.0157
242640000	0.0182
242643600	0.0217
242647200	0.0256
242650800	0.0294
242654400	0.0326
242658000	0.0365
242661600	0.0381
242665200	0.0387
242668800	0.0393
242672400	0.0402
242676000	0.0414
242679600	0.0442
242683200	0.0468
242686800	0.0490
242690400	0.0512
242694000	0.0534
242697600	0.1040
242701200	0.0003
242704800	0.0003
242708400	0.0003
242712000	0.0003
242715600	0.0003
242719200	0.0004
242722800	0.0294
242726400	0.0422
242730000	0.0540
242733600	0.0652
242737200	0.0724
242740800	0.0744
242744400	0.0766
242748000	0.0805
242751600	0.0845
242755200	0.0881
242758800	0.0905
242762400	0.0919
242766000	0.0981
242769600	0.1042
242773200	0.1096
242776800	0.1142
242780400	0.1182
242784000	0.0381
242787600	0.0022
242791200	0.0052
242794800	0.0093
242798400	0.0135
242802000	0.0177
242805600	0.0212
242809200	0.0215
242812800	0.0220
242816400	0.0225
242820000	0.0233
242823600	0.0246
242827200	0.0260
242830800	0.0274
242834400	0.0289
242838000	0.0302
242841600	0.0315
242845200	0.0325
242848800	0.0332
242852400	0.0338
242856000	0.0338
242859600	0.0339
242863200	0.0339
242866800	0.0339
242870400	0.1896
242874000	0.0001
242877600	0.0012
242881200	0.0045
242884800	0.0090
242888400	0.0124
242892000	0.0156
242895600	0.0165
242899200	0.0179
242902800	0.0201
242906400	0.0227
242910000	0.0259
242913600	0.0303
242917200	0.0334
242920800	0.0350
242924400	0.0363
242928000	0.0377
242931600	0.0410
242935200	0.0443
242938800	0.0551
242942400	0.0602
242946000	0.0627
242949600	0.0640
242953200	0.0644
242956800	0.0144
242960400	0.0001
242964000	0.0002
242967600	0.0006
242971200	0.0013
242974800	0.0018
242978400	0.0023
242982000	0.0025
242985600	0.0026
242989200	0.0027
242992800	0.0033
242996400	0.0040
243000000	0.0045
243003600	0.0050
243007200	0.0053
243010800	0.0054
243014400	0.0054
243018000	0.0054
243021600	0.0054
243025200	0.0054
243028800	0.0055
243032400	0.0056
243036000	0.0056
243039600	0.0056
243043200	0.0227
243046800	0.0001
243050400	0.0001
243054000	0.0001
243057600	0.0001
243061200	0.0004
243064800	0.0006
243068400	0.0009
243072000	0.0012
243075600	0.0014
243079200	0.0017
243082800	0.0018
243086400	0.0021
243090000	0.0021
243093600	0.0022
243097200	0.0026
243100800	0.0035
243104400	0.0049
243108000	0.0058
243111600	0.0067
243115200	0.0079
243118800	0.0091
243122400	0.0104
243126000	0.0115
243129600	0.0000
243133200	0.0000
243136800	0.0000
243140400	0.0000
243144000	0.0000
243147600	0.0000
243151200	0.0000
243154800	0.0000
243158400	0.0000
243162000	0.0000
243165600	0.0000
243169200	0.0000
243172800	0.0000
243176400	0.0000
243180000	0.0000
243183600	0.0000
243187200	0.0000
243190800	0.0000
243194400	0.0000
243198000	0.0000
243201600	0.0000
243205200	0.0000
243208800	0.0000
243212400	0.0000
243216000	0.0000
243219600	0.0000
243223200	0.0000
243226800	0.0000
243230400	0.0000
243234000	0.0000
243237600	0.0000
243241200	0.0000
243244800	0.0000
243248400	0.0000
243252000	0.0000
243255600	0.0000
243259200	0.0000
243262800	0.0000
243266400	0.0000
243270000	0.0000
243273600	0.0000
243277200	0.0000
243280800	0.0000
243284400	0.0000
243288000	0.0000
243291600	0.0000
243295200	0.0000
243298800	0.0000
243302400	0.0031
243306000	0.0007
243309600	0.0016
243313200	0.0024
243316800	0.0044
243320400	0.0078
243324000	0.0120
243327600	0.0325
243331200	0.0544
243334800	0.0770
243338400	0.1019
243342000	0.1297
243345600	0.1617
243349200	0.1969
243352800	0.2313
243356400	0.2673
243360000	0.3102
243363600	0.3546
243367200	0.3978
243370800	0.4776
243374400	0.5499
243378000	0.6158
243381600	0.6753
243385200	0.7341
243388800	0.4104
243392400	0.0291
243396000	0.0544
243399600	0.0768
243403200	0.0977
243406800	0.1174
243410400	0.1363
243414000	0.1557
243417600	0.1824
243421200	0.2059
243424800	0.2232
243428400	0.2349
243432000	0.2410
243435600	0.2452
243439200	0.2491
243442800	0.2523
243446400	0.2543
243450000	0.2560
243453600	0.2592
243457200	0.2752
243460800	0.2970
243464400	0.3219
243468000	0.3474
243471600	0.3772
243475200	0.8350
243478800	0.0244
243482400	0.0376
243486000	0.0470
243489600	0.0616
243493200	0.0826
243496800	0.1089
243500400	0.1571
243504000	0.2053
243507600	0.2276
243511200	0.2378
243514800	0.2460
243518400	0.2547
243522000	0.2624
243525600	0.2733
243529200	0.2879
243532800	0.3071
243536400	0.3343
243540000	0.3750
243543600	0.4115
243547200	0.4427
243550800	0.4720
243554400	0.4962
243558000	0.5119
243561600	0.1313
243565200	0.0020
243568800	0.0048
243572400	0.0075
243576000	0.0113
243579600	0.0174
243583200	0.0215
243586800	0.0234
243590400	0.0256
243594000	0.0274
243597600	0.0287
243601200	0.0294
243604800	0.0298
243608400	0.0300
243612000	0.0303
243615600	0.0305
243619200	0.0307
243622800	0.0309
243626400	0.0311
243630000	0.0312
243633600	0.0313
243637200	0.0313
243640800	0.0313
243644400	0.0314
243648000	0.0000
243651600	0.0000
243655200	0.0000
243658800	0.0000
243662400	0.0000
243666000	0.0000
243669600	0.0000
243673200	0.0000
243676800	0.0000
243680400	0.0000
243684000	0.0000
243687600	0.0000
243691200	0.0000
243694800	0.0000
243698400	0.0000
243702000	0.0000
243705600	0.0000
243709200	0.0000
243712800	0.0000
243716400	0.0000
243720000	0.0000
243723600	0.0000
243727200	0.0000
243730800	0.0000
243734400	0.2382
243738000	0.0000
243741600	0.0008
243745200	0.0015
243748800	0.0031
243752400	0.0061
243756000	0.0076
243759600	0.0084
243763200	0.0107
243766800	0.0191
243770400	0.0244
243774000	0.0282
243777600	0.0313
243781200	0.0351
243784800	0.0366
243788400	0.0374
243792000	0.0374
243795600	0.0405
243799200	0.0489
243802800	0.0557
243806400	0.0565
243810000	0.0565
243813600	0.0573
243817200	0.0588
243820800	0.0104
243824400	0.0051
243828000	0.0125
243831600	0.0147
243835200	0.0167
243838800	0.0178
243842400	0.0183
243846000	0.0187
243849600	0.0189
243853200	0.0190
243856800	0.0191
243860400	0.0191
243864000	0.0191
243867600	0.0191
243871200	0.0192
243874800	0.0192
243878400	0.0193
243882000	0.0195
243885600	0.0208
243889200	0.0226
243892800	0.0255
243896400	0.0319
243900000	0.0396
243903600	0.0538
243907200	0.0516
243910800	0.0099
243914400	0.0192
243918000	0.0390
243921600	0.0429
243925200	0.0508
243928800	0.0631
243932400	0.0814
243936000	0.0964
243939600	0.1100
243943200	0.1154
243946800	0.1159
243950400	0.1160
243954000	0.1166
243957600	0.1171
243961200	0.1171
243964800	0.1171
243968400	0.1171
243972000	0.1172
243975600	0.1172
243979200	0.1172
243982800	0.1172
243986400	0.1172
243990000	0.1172
243993600	0.0883
243997200	0.0000
244000800	0.0000
244004400	0.0000
244008000	0.0000
244011600	0.0001
244015200	0.0001
244018800	0.0002
244022400	0.0005
244026000	0.0006
244029600	0.0007
244033200	0.0007
244036800	0.0007
244040400	0.0007
244044000	0.0007
244047600	0.0007
244051200	0.0007
244054800	0.0007
244058400	0.0008
244062000	0.0008
244065600	0.0008
244069200	0.0008
244072800	0.0008
244076400	0.0009
244080000	0.0167
244083600	0.0018
244087200	0.0044
244090800	0.0097
244094400	0.0149
244098000	0.0202
244101600	0.0246
244105200	0.0334
244108800	0.0334
244112400	0.0343
244116000	0.0352
244119600	0.0369
244123200	0.0369
244126800	0.0378
244130400	0.0378
244134000	0.0387
244137600	0.0396
244141200	0.0404
244144800	0.0413
244148400	0.0422
244152000	0.0439
244155600	0.0510
244159200	0.0809
244162800	0.1441
244166400	0.0067
244170000	0.0023
244173600	0.0044
244177200	0.0060
244180800	0.0064
244184400	0.0068
244188000	0.0076
244191600	0.0091
244195200	0.0112
244198800	0.0127
244202400	0.0133
244206000	0.0136
244209600	0.0140
244213200	0.0147
244216800	0.0156
244220400	0.0162
244224000	0.0166
244227600	0.0168
244231200	0.0170
244234800	0.0174
244238400	0.0177
244242000	0.0179
244245600	0.0180
244249200	0.0180
244252800	0.0392
244256400	0.0000
244260000	0.0000
244263600	0.0001
244267200	0.0001
244270800	0.0001
244274400	0.0002
244278000	0.0003
244281600	0.0005
244285200	0.0008
244288800	0.0011
244292400	0.0016
244296000	0.0021
244299600	0.0025
244303200	0.0027
244306800	0.0030
244310400	0.0033
244314000	0.0038
244317600	0.0044
244321200	0.0053
244324800	0.0061
244328400	0.0069
244332000	0.0076
244335600	0.0083
244339200	0.0503
244342800	0.0024
244346400	0.0048
244350000	0.0068
244353600	0.0092
244357200	0.0116
244360800	0.0140
244364400	0.0164
244368000	0.0185
244371600	0.0202
244375200	0.0209
244378800	0.0215
244382400	0.0219
244386000	0.0222
244389600	0.0222
244393200	0.0222
244396800	0.0226
244400400	0.0236
244404000	0.0243
244407600	0.0260
244411200	0.0277
244414800	0.0294
244418400	0.0304
244422000	0.0308
244425600	0.0126
244429200	0.0001
244432800	0.0003
244436400	0.0007
244440000	0.0011
244443600	0.0012
244447200	0.0014
244450800	0.0022
244454400	0.0025
244458000	0.0028
244461600	0.0029
244465200	0.0030
244468800	0.0032
244472400	0.0032
244476000	0.0033
244479600	0.0034
244483200	0.0039
244486800	0.0046
244490400	0.0054
244494000	0.0065
244497600	0.0074
244501200	0.0083
244504800	0.0094
244508400	0.0108
244512000	0.0312
244515600	0.0036
244519200	0.0068
244522800	0.0104
244526400	0.0143
244530000	0.0179
244533600	0.0219
244537200	0.0287
244540800	0.0405
244544400	0.0570
244548000	0.0764
244551600	0.1029
244555200	0.1384
244558800	0.1825
244562400	0.2245
244566000	0.2596
244569600	0.2901
244573200	0.3173
244576800	0.3478
244580400	0.4428
244584000	0.5375
244587600	0.6128
244591200	0.6773
244594800	0.7580
244598400	0.0462
244602000	0.0060
244605600	0.0132
244609200	0.0198
244612800	0.0247
244616400	0.0277
244620000	0.0293
244623600	0.0316
244627200	0.0332
244630800	0.0344
244634400	0.0351
244638000	0.0356
244641600	0.0361
244645200	0.0368
244648800	0.0373
244652400	0.0376
244656000	0.0380
244659600	0.0383
244663200	0.0386
244666800	0.0390
244670400	0.0394
244674000	0.0401
244677600	0.0407
244681200	0.0413
244684800	0.2484
244688400	0.0024
244692000	0.0050
244695600	0.0078
244699200	0.0104
244702800	0.0123
244706400	0.0142
244710000	0.0170
244713600	0.0195
244717200	0.0215
244720800	0.0244
244724400	0.0284
244728000	0.0321
244731600	0.0355
244735200	0.0393
244738800	0.0439
244742400	0.0484
244746000	0.0524
244749600	0.0557
244753200	0.0662
244756800	0.0714
244760400	0.0763
244764000	0.0811
244767600	0.0863
244771200	0.0000
244774800	0.0000
244778400	0.0000
244782000	0.0000
244785600	0.0000
244789200	0.0000
244792800	0.0000
244796400	0.0000
244800000	0.0000
244803600	0.0000
244807200	0.0000
244810800	0.0000
244814400	0.0000
244818000	0.0000
244821600	0.0000
244825200	0.0000
244828800	0.0000
244832400	0.0000
244836000	0.0000
244839600	0.0000
244843200	0.0000
244846800	0.0000
244850400	0.0000
244854000	0.0000
244857600	0.0000
244861200	0.0000
244864800	0.0000
244868400	0.0000
244872000	0.0000
